"","20190107_08_T05F_env","20190107_20_T08F_env","20190111_30_T03F_env","20190111_36_T01F_env","20190114_58_T02F_env","20190114_62_T07F_env","20190117_70_T04F_env","20190117_74_T06F_env","160618_SM_A47RW_38","160829_SM_9ZE92_260","160909_SM_9HYY2_282","160914_SM_6ZT44_382","160915_SM_9ZJIM_292","160921_SM_7ED8Q_459","160923_SM_6WVAO_405","160923_SM_7B7LL_404","160925_SM_7FK6O_412","161012_SM_7CP8G_523","161012_SM_7I21H_613","20190107_06_S08F_env","20190107_12_S06F_env","20190107_14_S04F_env","20190111_32_S05F_env","20190111_34_S11F_env","20190111_40_S03F_env","20190114_56_S02F_env","20190117_72_S09F_env","20190117_80_S07F_env","20190117_86_S10F_env","P18a_CD","P19_CD","P20_CD","P21_CD","P22_CD","P23_CD","P24_CD","P25_CD","P26_CD","P27_CD","P28_CD_IBS","P30_UCr","P31_UCr","P32_Ucr","P33_Ucr","P34_UCr","P35_UCa","P37_UCa","P38_UCa","P39_UCa","P40_UCa","P41_UCa","P42_UCa","UC1","UC11","UC15","UC2","UC23F","UC4","UC5","UC6","UC8","UC9","P02_C","P03_C","P04_C","P05_C","P06a_C","P07a_C","P08_C","P10_C","P13_C","P14_C","P15_C","P16_C","P17_C","Seq85784","Seq85785","Seq85789","Seq86293","Seq86296","Seq86298","Seq86299","Seq86304","Seq86305","Seq86307","Seq86315","Seq86317","H1","H2","H3","H4","H5","H6","H7","H8","160524_SM_A8GT9_17","160618_SM_A77V5_63","160622_SM_7LLEE_121","160624_SM_7DN4P_142","160825_SM_7I1HW_216","160825_SM_7I21P_220","160829_SM_76CCD_221","160831_SM_9HL6A_274","160909_SM_61N7X_343","160909_SM_63ZAL_344","160909_SM_689VN_335","160909_SM_6AXJS_330","160909_SM_9U279_298","160911_SM_61NJD_346","160911_SM_65GXO_340","160912_SM_5QVZJ_354","160914_SM_5ZNHU_329","160915_SM_61U3X_352","160916_SM_62ART_337","160916_SM_689O9_342","160916_SM_6KUDE_363","160916_SM_71T49_392","160916_SM_71T4H_391","160919_SM_6J3OJ_351","160920_SM_6XRKK_454","160921_SM_6ZEWI_414","160921_SM_7GCI5_446","160923_SM_6XTTJ_427","160923_SM_71T47_393","160928_SM_7BCZJ_397","160930_SM_6SSN7_440","160930_SM_71T3Q_395","161004_SM_9W3AR_549","161011_SM_5QVZH_531","161011_SM_9KOQA_562","161017_SM_69UN3_535","161017_SM_7LSOC_583"
"1615",0,0,0,0,0,0,0,0,8.53936818792607e-05,0.000710960424198609,0.000501757383766991,0,0,0.000167585465005456,0.0002648974994759,0.000940976007807581,8.79139787391814e-05,0.000412298550014837,0.000502445995863038,0,0,0.000288910235727418,0,0,0,0,0,0,0,0,0,0.0019620498347657,0,0,0,0,0,0,0,0,0.0012005707984355,0,0,0.00024876122570721,0,0,0.000257237644071555,0,0,0,0,0,0.00044653487950389,0,0,0,0.000671684551190997,0,0,0,0,0.00026188116660258,0,0,0.000205443492634678,0,0,0,0,0,0.000195159127612046,0.00023863192006346,0.00022013638885514,0,0,0,0,0,0.000687098876141918,0.000375101893874363,0.000327568752708008,6.78878816597698e-05,0.000106386354318001,0.00013026421025397,0.000522542447455209,0,0,0,0,0,0,0,0,0,0,0.00102693735855368,0.000586946006168158,0,0.000142191396691962,0.000377055767219695,0,0,0.000222996677786448,0.000723906351331093,0,0.000842181531016599,0.000483683529969958,0.000171249931728408,0.000592371412395347,0.000706967748723772,0,0.000396742599732391,0.000138690535651265,0,0,0.000434622159225421,0.000242368207298194,0.000818680076763037,0,0,0,0,0,0.000339783661955618,0.000212594359316754,0.00109638467861253,0.000863510317359173,0.000237597685461741,0,0,0,0.000208422117050071
"1617",0.000666959856082203,0.000231864161796227,0.000217851061632308,0.00019845994607919,7.29760693221165e-05,0.000377608579852958,0.000115159342818822,7.09547458881105e-05,0.000706772366858336,0,0.000430907187242908,0.000449494055483447,0.00103179712058322,0.000593812011134854,0,0,0.000601303558598336,0,0.000412500473624776,0.000411910200011887,0.00115985332125653,0.000292694273281594,0,0.000276500243335348,0.000302843575491788,0.000568963161383677,0,0,0,0,0,0,0,0,0.00042518705107956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029643779846029,0.000944171246876203,0.000329803795885632,0,0,0,0,0.000131835333646604,0,0,0,0,0,0,0,0,0,0.000344949861562811,0,0,0,0,0,0,0,0.000220658268969763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000204978676763028,0,9.71291382808658e-05,0.00011785287543955,7.5350936022428e-05,0.00039517359124468,0.000265639028956488,0,0,0,0,0.00105591733576753,0,0,0,0.00033749806567104,0,0,0.000138253237692706,0,0.000103449380624023,0.000683458403769775,0,0.000340861505757809,0,0,0,0.000181002917287802,0,0.000173698567184365,0.000238099647484855,0.000146604252066627,0.000420684806968755,0,0.000109524448071238,0,0,0.000595710590802027,0.000290737959557735
"1619",0.000109195965137862,0,0,0,0,0.000361196095275243,0.000687702490099308,0,0.000209835698896259,0.000154665703227358,0.000130468866553486,0.000627724600990099,0,0.000322006207110557,0,0.000338687083897428,0.0016039498552459,0.000359673586152442,9.40841886942261e-05,0,0.000121727722054202,0,0.000268573435051493,0.000125447103571788,0,0.000127933311208337,0,0,0.000744256197514435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000176041671655457,0,0,0.000380295738875932,0,0,0,0,0,0,0,0.000178250503531538,0.00110948924461363,0,0.000182372193463199,0,0,0,0,0.000164900263396906,0,0,0,0,0.000204800582354313,0.000200815186776119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000220170771652155,0.000139296449872029,0.00036554514560411,0,0,0,0,0,0.000311365611582358,0,0,0,0.000312834423232149,0,0,0.000259721660248494,0.000177865514137552,0.000592720045431812,0,0,0.00064451556511564,0.000179184353112525,0,0,0.00051764885460998,0.000335686565044945,0,0.000919755943946575,0.000137076489885755,9.70652847819081e-05,0,0.000102708083054661,0,0,0.000133426387570578,0
"1620",0.000457080295705911,0.000296629139531911,0.000143281894033831,0.0011670634267852,0,0.000371330502251757,0,0.000141227024888737,9.22447691355741e-05,0.000667958974124764,0.000790809488774053,0.00133287613824545,0,0,0.00118293938764139,9.87784141540889e-05,9.49888409039384e-05,0.000459927529298932,0,0.0001686558868729,0.000183438079294148,0,0,0,0.00016634514629044,0,0,0,0.000899529367531835,0,0,0.000157022264609331,0,0,0,0,0,0.000212886850631241,0.000203755142749525,0,0,0.00105560861608254,0,0,0,0,0,0,0,0,0,0,0.000304248861658222,0,0,0.000365541394296615,0.00103396487573625,0.000222964912905956,0.000181942356259062,0,0.000117011176340637,0.000830708958999944,0,0,0,0,0.000181259822298921,0.000392221620405316,0,0,0,0,0,0,0,0,0,0,0.000101596169029359,0.000919861679823303,0.000117255270669566,0,0.000727177191996646,0,0.00021499556413411,8.83067151009152e-05,0,0,0,0,0,0,0.000108791406782879,0,0,0.000232564679763308,0.000472497535706463,6.25631186787204e-05,0,0,0,0,0,0.000408724916753468,0.000265559119136983,0.00015964878233426,0.000544156993632299,0.000376412825553645,0.000400251720512959,0.000801094948991747,0.000405164783005568,0.000112640963914914,0,8.51128087500092e-05,0.000263542821956586,0.00114890499524137,0.000403773768306768,0.000774305281255045,0,0.000114304904624115,0.000289639731484055,0,0,0,0.000119221201736465,0.000330480991980568,0.000123655250148623,0,0,0,0.000229241680900016,0.000461794812687325
"1621",0,0,0,0,0,0.000191759113779366,0,0,0,0,0,0,0,0,0.000160507494038704,0.000212992346525358,0,0.000168324546470352,0,0,0.000120534116203796,0,0,0,0,0,0,0,0,0,0,0.000175430514925029,0,0,0,0,0,0,0,0,0.00023431371577133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000313556619809138,0,0,0.00012718691141432,0,0,0,0,0,0,0,0,0,0.00021930378490687,0,0,0,0,0,0,0,0.000117567289877987,0,0.00010214064978346,4.8272629460153e-05,0,0.00030578265600899,0,0,0,0,0,0,0,0,0,0,0.000251692034843806,0,0,0.000165884058916529,0.00015004242364077,0,0,0,0,0,0.000169060021556147,0,0,0.000141829653244319,0.000213661654455767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000644609269542743,0,0,0.00012933459686225,0,0,0,0,0
"1625",0.000135444542292198,0.000132353313350798,0.000158313856689182,0.00022313789662002,0.000130272046088879,0.000203857667144017,0.000117822315527101,0.000190704082308041,0,0,0.000225408250768857,0,0,0.000181753399095253,0,0,0.00018458392759368,0,0.000159149746956677,0.000180960524866109,0.000269856608567488,6.53270971404359e-05,0.000194453967850119,6.24418099050656e-05,0.000359309563426112,6.35973389900789e-05,0,0,0.000175628013908882,0,0,0,0,0,0,0,0,0,0,0.000158170812235362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161720682671028,8.74678786421048e-05,0.000181521530662719,0.000174808136177212,0,0,0,9.54756512837135e-05,0,0,0,0,0,0,0,0,0,0,0,0.000141068800763106,0,0.000106555638236788,0,0,0,0,0,0,0,0,0.000127384303193483,0,0,0.000291604350358799,0,0,0,0,0,0.000259284735467871,0,0,0,0.000118257604579788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1636",5.73338031066604e-05,0,0,0,0,0,0,0.000263658095052573,0,0,0,3.57907960485671e-05,0,0,0,0,0,0,0,0,0.00531132032915396,0,0,0,0.001257100518714,0,0,0,0,0,0.000134922095174068,0.016829443927531,0.00215142485683162,0,0,0,0,0,0,0,0.000106727322429077,0,0,0,0,0,0,0,0.000879900691786282,0,0,0,0,0,0,0.0006397783416263,0,0.00109449651917769,0,0,0,0.00019674602869708,0,0.00177892253511242,0,0,0,0,0.000296994203624317,0,0,0,0,0,0.000642995797821373,0.00105728482891798,0,0.000160604579941742,0,0.000134942876629822,0,0.00215161417218033,0,0.000312847015683624,0,0.000137832164451155,0,0,0.000130127913832493,0,0,0.000259785388582927,0,0.0122360055037613,0,0,0,0,0,0,0,0,0,0,0.00153401636431735,0.000561009729530928,0,0,0,0.00279733503581918,0,0,0,0,0.00124274349323959,0,0,0,0,0,0,0,0.0029013860100687,0,0,0,0,0,0,0,0,0
"1641",0.00102741027076107,0.000454107989371577,0.000216614748229708,9.30917677598322e-05,0.000144482184109,5.14683342971661e-05,0.000382759498964899,0,0.00193444064755855,0.000499119395558512,0,0,0,0,0.000167233985694095,0,0,0.000175871265670356,8.97787111074045e-05,0,0,0,0,5.83577914904331e-05,0,0,0,0,0.00116894088079552,0,0,0,0.000260418367836126,0,0,0,0.000317577304228342,0,0,0,0,0,0,0,0,0,0,0,0,0.000313201899465577,0,0,0,0,0,0,0,0.000471416791283045,0,0,0,0,0.000605641499313548,0,0,0,0,0,0.000229852185915974,0,0.000208438743441905,0,0.000241718750115448,0,0,0.000311168699619168,0,0.000634573989585202,0.000372358414011325,0.000209053525729286,5.86984914562802e-05,0.00064030643529593,6.32343947001759e-05,4.63704175704999e-05,0.000197812506397471,0.000361687101601884,0.000108976840111936,0,0,0,0,0.000160108222188778,0,0,0,0.000177601457287681,0.000219112449490933,0,0.00150755905422782,0,0,0.000187885047802223,0,0,0,0,0,0,0,0,0.000236248197905768,0,0.000177595996928236,0,0,0,0.000152775472223948,0.000175409256885031,0,0,0,0.000106174822329475,0.000158460039458923,0.000220748222597211,0,0.000627181292543684,0,0,0.00016676202592705,0,0,0
"1642",0.000155309575101803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225278764151494,0,0,0,0,0.000127031773685975,0,0,0,0,0,0,0,0,0.000184391475563297,0,0.000160482270951095,0,0,0,0,0,0.000158994449545874,0,0,0,0.000351073538889143,0.000175075045440511,0,0.000228998955219123,3.65081296730659e-05,9.32894491412236e-05,0,0.000102263329843003,0,0.000409622475840088,0.000205001134611913,0.000100835895845073,9.26464614072231e-05,0,0.000414450110583042,0.00029240869133752,7.84264217681758e-05,0,0,0,0.000219525014569192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1644",9.90511826653186e-05,0.000557524056592409,0.000142515054009637,0,0,0.000205268303420742,0,0.000166171590560054,0.000287564167537714,0.000282184841819378,0,0,0,0,0,0,0,0,0,0.000279912013083701,0,0,0,8.0656086143717e-05,0,0,0,0,4.03355140904054e-05,0,0,0,0,0,0,0.000171921652530131,0,0,0,0.000341402798806933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000282263497882238,7.51961095489642e-05,0,0,0,0,0,0,0.000120642151249159,0,0.000103800595657191,0,0,0,0,0,0,0,0,0,0,0.000130427828597018,0,0,0.000405675526893904,0.000145948117274454,0.000141833266099514,5.58316875522381e-05,0,0.00010658560050927,0,5.92883417213271e-05,0,0,0,0.000200742384830634,0,0,0,0,0,0,0,6.15606727970347e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000169128421656379,0,0,0,0,0,9.76818505773688e-05,0,0,0,0,0,0,0,0,0,0
"1645",0.000112719181436811,0,0,0,0.000203411523459785,0,0.000734130059278794,0,0,0,0,0.000973005445756013,0,0,0,0,0.000262602241495295,0.000212770742962708,0,0,0.00132912748726147,0,0,0,0,0,0,0,0.00011861694711607,0,0,0,0,0,0,0.00054611371204837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000466686768636556,0,0.000142955235603756,0,0,0.000201216348630095,0.00177180255251925,0,0,0,0,0,0,0,0,0,0,0.000345582023325057,0,0,0,0,0,0,0,0,0,0,3.86881101171262e-05,0,0,0,0.000498141207298007,0,0.000694865991929551,0,0,0,0,0,0,0,0,0,0.000696446246564046,0,7.75041047132026e-05,0,0,0,0,0,0.000946880326914617,0,0.00021367875763977,0.000822505178607634,0,0,0,0,0,0.000209959162242326,0.00117538519586061,0,0.000220019610139593,0,0.000207201112004685,0,0.000149244091433315,0,0.0012162790344049,0,0,0,0.000347094283477773,0.000530116818179664,0,0,0,0,0
"1648",0,0,0,0,5.69593448485367e-05,0,0.000345697954071487,0,0,0,0,0.000162598689392712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000501526516819378,0,0,0,0,0,0,0,0,0,0.00015352938488886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000549797651055366,0,0,0,0.000267966461573454,0,0,0,0,0,0,0,0,0.000200481291726488,0,0.000299380946852926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000152308025169936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000294264105073355,0,0,0,0,0,0,0.000535311961695852,0,0,0,0,0,0,0,0,0,0,0
"1657",0,0,0,0,2.43426939431432e-05,0,0,2.32643510216486e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000665696464631069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213252818768014,0,8.01588473958424e-05,0,0,0,0,0,0.000309348073860915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53097582676593e-05,8.79385820676525e-05,0,0,7.07581863710585e-05,0,0,0.000175235205958972,0,0,0,0,0,0,0,0,0,0,0,0,0.000147470828585298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000294243116171908,0,0,0,0,0.000183855028238738,0,0.00094636727163477,0,0
"1658",0,0,0,0,0,0,0,0,9.86903645546403e-05,0,0,0,0,0.000100226684702961,0,0,0,0,0,0,0,0,0,0,0.000142420446610012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89035106198527e-05,0,0,0,0,0,7.41779721838462e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106659376709106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014339888819994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000166193034915123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261708905512988,0,0,0,0,0,0,0,7.81088190472688e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04626646906402e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00497547641945069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1662",0.000683375335158877,3.69602651915169e-05,0.000253044865475058,0.000376564275576931,0.00014271146031411,0.000366397111609914,0.000128200997103231,0.000724000441394637,0,0,0,0.000132290142195207,0,0.000137911064889098,0,0,0,0,0,0.000181047446516051,0,0,8.68681021289885e-05,0,0.000178638772495816,4.27249914295202e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017869646615659,0,0.000124100464435466,7.07546650712431e-05,0.000764993858841114,0.000167659091641299,0.000108776669778651,0,0.000165816108541143,0,0,0,0,0.000151724259494993,0,0,0,0.000142346803654565,0,0,0.000416786771085779,0.000248614313174862,0,0.00012162071955603,0.000702192500271633,0.000209561717802064,6.14140498483923e-05,7.30451805962388e-05,7.29903995057849e-05,0.00020357716895844,0.000144827350069011,0,0.000153112689146951,0,0.000153704930382975,0,0,0.000112924324186576,0.00148918159369585,0.000267643313480399,0.000197403140851461,0.000264577047203452,5.42845405143458e-05,0,0,9.25735886318625e-05,0,0,0,0,0,0.000327003077133474,0,0,0,0,0,0,0.000323046783049297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1666",7.55132723964266e-05,0,0.000283099135811599,0,0.000130086749728615,7.30944704027817e-05,6.55659405127494e-05,0.00012316156934713,0,0,0,0,0,0,0,0,0,0,0.000126480587459407,0,0,0,7.03525435503856e-05,0,0.000382735478493789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000185080084914691,0,0,0,0,0.000113690416819099,0,0,0.000230123532901151,0,6.43767826054137e-05,0.000151631165129206,6.98180340248288e-05,0,0,0,0,4.07955068123803e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75348531468409e-05,0,0.000142670735195148,0,0.000113544131503765,3.80167363763893e-05,0.00010812210433598,0,0.000181557824388271,7.11467493886284e-05,0.0003231201652397,0.000335144710069264,9.83159833932695e-05,0,5.65197449634897e-05,0,0.000195075794364944,0.000163395275515757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1670",0,0,0,0,0,0.000512771052836443,0,0,0,0,0,9.11509367592271e-05,0.000651224630420367,0,0.000339679259542194,0.000213984865427889,0,0,0,0,0,0,0,0.000135691782400702,0,0,0.000180983153405389,0,0,0,0,0,0,0,0,0,0,0.000202437682409087,0,0.00016762301532223,0,0,0.000566141365695729,0,0,0,0,0.000203052025405923,0,0,0,0,0.000240591174183558,0,0.00072858172929186,8.50717442657774e-05,0,0,0,0,0,0,0.000788281840620198,0,0.000139151422836471,0.00017647062052676,0.000564862864443563,0,0,0,0,0,0,0.000467858807561676,0,0,0,8.73077184023003e-05,0.00121142845879349,0.00034487221044671,3.688955047988e-05,0,0.000374056412970903,0.000222351251617031,0.00020319918436639,0.000488810833349066,0,0.00112033508061747,0.000369471696426615,0.000421672876755225,0.00163204997835386,8.03649330842989e-05,0.000235942776630384,0.000288291705418056,0,0,0.000103768197794428,0.000135009237755305,0,0.00054885527259126,0,0,0,0,0.000323357020198142,0.000181288900873806,0,0.00047947263950318,0,0,0.000238785965140119,0.000265707172853843,0,0,0,0,0,0,0,0.000933497970308275,0,0,0.000342750602327922,0,0,0.000190063815225404,0.000135977563756592,0.000704112597151205,0,0,0,0.00027766207060627
"1673",0,0,0,0,0,0,7.00406200547676e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000434941318992909,0,0,0,0,8.50400421229425e-05,0,0,0,8.2855379099047e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000158214652359076,0,0,0,0,0,0,0,0,0,0,0.000126819986147405,0,0,0,0,0,0,0,0,0,6.55805689365282e-05,0,0,0.000126772111129581,0,0.000101843718687829,0,0,0,0,0,0,0,0,0,0.000111600967331395,0,7.14732317935342e-05,0,0,0.000142560637399305,0,0,0,0,0,0,0,0,0.000173179740956159,0.000122191572250317,0.000374127024347351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05775062772981e-05,0,0,0,0
"1675",0,7.67547029165915e-05,0,0,0,0.000221354943133821,0.000517977461975964,0,0.000477624649946913,0,0,0.000590289238681154,0,0.000226106988612577,0,0.000237880927579148,0.000491948273827904,0,9.40481533482251e-05,0,0.000142499932654553,0,0,0,0,0,0,0,0.000649539318141473,0,0,0.000154465257578819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161214180560635,0.000450803393198661,0,0,0,0,0,0,0,0,0.000360648034065009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118994504324126,0,0,0.000252750818898322,0.000215659199516731,0,0,0,0,0,0,0,0,0,0.000110767990420848,0,0.000876335918644404,0,0,0.000200330865403765,0,0,0,0.000192028825048103,0.000222491106766648,0,0,0,0,0,0,0.000202719016729565,0.000335076838764939,0,0.000345536389842023,0,0,0,0.000176310892663129,0,0,0.000235053222955146,0,0.000201132405302102,0,0,0,0,0.000292650664450252,0
"1679",0,0.000154193338337467,0,0,0.000152626299372756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000229494529437908,0,0.000830679044622533,0,0,0,0,0.00013155353416141,0,0.000135758304109207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012793480511138,0,0,0,0,0,0.00033820193861166,0,0.000423252975999026,0,2.46769073943663e-05,6.03997576225482e-05,0,0,0,0,0.000241068603744617,0,5.10736232600389e-05,0.000191009000640556,0.000188650920935692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1682",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000577824289857043,0,0,0,0,0.000526596022379346,0,0,0.000232097087564181,8.71879269234977e-05,0,0.000618964646377745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000308823461376104,0,0,0,0.000164557019591386,0,0.000853023032843349,0,0,0,0,0,0,0,0,0,0,0,0,0.000315357714685763,0,0,0,0.000295130406620165,0,0.000158040253932171,0.000772351051289634,0,0,0,0.000121867473491422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000517538097479515,0,0.000118714577773828,0,0,0,0,0,0,0,0,0,0
"1685",0,0,0,0,0,0,0,0,0.000941855903705297,0.000514600521042282,0,0.000114273572856119,0,0,0,0,0,0,0.000104422342034426,0,0,0.000286006153397573,0,0,0,0,0,0,0,0,0.00181322703509982,0,0,0,0.000353158108560749,0,0,0,0,0.000269450244816722,0,0,0,0,0,0.000124945097532079,0.00061139227479135,0,0,0,0,0,0,0,0,0,0.000270152511214258,0,0,0,0,0,0,0,0,0,0,0,0.00148201182601544,0,0,0,0,0,0,0,0,0,0.000248525260628677,0.000101523112085853,0,0,0.000282064476286212,0.000133078666567648,0,0,0.0016182703188171,0,0,0,0,0,0,0,0.000496734509172225,0.000491417970155376,0,7.7621576962845e-05,0,0.000355777042229871,0.000862072642833638,0.0012514596248742,0,0,0,0,0,0,0,0,0,0,0,0,0.000671858533389138,0,0,0,0.000859668331437582,0,0,0,0,0,0.000149004240541961,0.000418105685452208,0,0,0,0,0,0
"1686",0,0,0,0,0,0,0,0,0.000202036583582605,0,0.000254972670716115,9.44445200346842e-05,0,0.000555587076034286,0.000160750405867187,0.000334444435708226,0,0.000554281066633887,0,0,0,0,0.000105060264913464,0.000176481965380583,0,7.45266469843746e-05,0,0.00121959701336778,0.000579628922078063,0,0,0,0,0.000187660712407149,0,0,0,0,0,0,0,0.000193522211158121,0,0,0.0025831722220856,0,0,0,0,0,0,0,0.000644916337185433,0,0,0,0.000453369154028775,0,0,0,0,0.000110201876866526,0,0.000209645452258421,0,0,0,0,0,0,0,0,0,0,0,0.000545177816066118,0,0,0,0,0.000307367250883446,0.000139326481390142,0,9.16711936495259e-05,0.000129718428882716,0,0,0.000728473052482797,0,0,0,0,0.000233216533365854,0.000140454652440144,0.000124507637522868,0,0,0.000195052965873385,0,7.27348147504531e-05,0,0,0,0,0,0,0.000195429140811338,0.00067560897572082,0,0,0,0.000962753387236696,0,0,0,0,0.000142911525361359,0,0,0.000118390397229243,0.000327670182603402,0.000690705000460981,0.00123678863849398,0.000681405408248644,0,0.000176979277888377,0,0,0.00015585874757424,0,0.000121291427313701,0.00054264792409231
"1689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217525367135738,0.000113478539487598,0.00017773599078168,0,0,0,0,0,0,0,0.000172752978030958,0,0,0,0,0,0,0,0,0.000282692104633473,0,0,0.000273418632546459,0,0,0,0,0,0,0,0,0,0,0,0.000274454633530148,0,0,0,0,0.000144530502686126,0.000139161750438951,0.00050175871051756,0,0,0,0.000235307195717857,0,0,0,0,0,0.000238028740397198,0,0.000200544990370761,0,0.000181548980466595,0,0,0.000197518824385178,0,0.000135207976771745,0,9.69127184687341e-05,0.000379207087508972,0.000195987829692656,6.41945261033635e-05,0.00017072883034261,0.000452721482194002,0.000326405996633258,0,7.27494693575825e-05,0,0,0,0.000383216465228482,0,0,0,0.000139557766835415,0,0.000255057039510331,0,0.000139914435082719,0.000177104776267024,0.000162237077077329,0,0,0,0.000226937990346612,0,0,0.000555230687868746,0,0.000155352582560471,0,0.0011632014693014,0.000244849020086787,0,0.000102199634251356,0,0,0,0,0,0.000133723707359319,0,0.000113550131601241,0.00155640747838785,0,0,0,0.00014472153096053,0.000107460205118871,0,0,0,0
"1690",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76441732298417e-05,0,0,0,0.000195011772435519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44992969823045e-05,0.000206632316255879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.47851013168241e-05,0,0,0,0,0,0,0,8.63087731438797e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21850587099982e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000109121864940859,0,0,0,0,0,0,0
