"","160524_SM_A8GT9_17","160618_SM_A47RW_38","160618_SM_A77V5_63","160622_SM_7LLEE_121","160624_SM_7DN4P_142","160825_SM_7I1HW_216","160825_SM_7I21P_220","160829_SM_76CCD_221","160829_SM_9ZE92_260","160831_SM_9HL6A_274","160909_SM_61N7X_343","160909_SM_63ZAL_344","160909_SM_689VN_335","160909_SM_6AXJS_330","160909_SM_9HYY2_282","160909_SM_9U279_298","160911_SM_61NJD_346","160911_SM_65GXO_340","160912_SM_5QVZJ_354","160914_SM_5ZNHU_329","160914_SM_6ZT44_382","160915_SM_61U3X_352","160915_SM_9ZJIM_292","160916_SM_62ART_337","160916_SM_689O9_342","160916_SM_6KUDE_363","160916_SM_71T49_392","160916_SM_71T4H_391","160919_SM_6J3OJ_351","160920_SM_6XRKK_454","160921_SM_6ZEWI_414","160921_SM_7ED8Q_459","160921_SM_7GCI5_446","160923_SM_6WVAO_405","160923_SM_6XTTJ_427","160923_SM_71T47_393","160923_SM_7B7LL_404","160925_SM_7FK6O_412","160928_SM_7BCZJ_397","160930_SM_6SSN7_440","160930_SM_71T3Q_395","161004_SM_9W3AR_549","161011_SM_5QVZH_531","161011_SM_9KOQA_562","161012_SM_7CP8G_523","161012_SM_7I21H_613","161017_SM_69UN3_535","161017_SM_7LSOC_583","20190107_06_S08F_env","20190107_08_T05F_env","20190107_12_S06F_env","20190107_14_S04F_env","20190107_20_T08F_env","20190111_30_T03F_env","20190111_32_S05F_env","20190111_34_S11F_env","20190111_36_T01F_env","20190111_40_S03F_env","20190114_56_S02F_env","20190114_58_T02F_env","20190114_62_T07F_env","20190117_70_T04F_env","20190117_72_S09F_env","20190117_74_T06F_env","20190117_80_S07F_env","20190117_86_S10F_env","Seq85784","Seq85785","Seq85789","Seq86293","Seq86296","Seq86298","Seq86299","Seq86304","Seq86305","Seq86307","Seq86315","Seq86317","H1","H2","H3","H4","H5","H6","H7","H8","P02_C","P03_C","P04_C","P05_C","P06a_C","P07a_C","P08_C","P10_C","P13_C","P14_C","P15_C","P16_C","P17_C","P18a_CD","P19_CD","P20_CD","P21_CD","P22_CD","P23_CD","P24_CD","P25_CD","P26_CD","P27_CD","P28_CD_IBS","P30_UCr","P31_UCr","P32_Ucr","P33_Ucr","P34_UCr","P35_UCa","P37_UCa","P38_UCa","P39_UCa","P40_UCa","P41_UCa","P42_UCa","UC1","UC11","UC15","UC2","UC23F","UC4","UC5","UC6","UC8","UC9"
"16108",0,9.5871705169223e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000116680184652476,0,0,0,8.94070339615303e-05,0,0,0,0,0,0.000112201584189053,0,9.99684517915614e-05,0,0,0,0.000209730578540543,0,9.50318006111934e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000122965539593934,0,0.000106174886504765,0.000103321350897515,0.00010534173207731,0.000130686280584321,6.10438926261153e-05,0.000265178982573694,0,0.00010351205376119,0,9.41887200525086e-05,0,5.47468665080991e-05,0,5.98884878136483e-05,0.000114876781437928,0,0,9.06974475198193e-05,7.73907637746899e-05,0,4.93700709370749e-05,7.84272868269553e-05,0,0,3.33562215082546e-05,0.000143029079482914,0,0.000129918791400269,0.000112696772974426,0.000152600383490821,0,0,4.9828992023872e-05,0.000123270867605318,0,0,0,0,0,0,0,0,0.000101796786482653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000175298630588723,0,0,0.000160702921069808,0,0.000226316380328794,7.28155468885892e-05,0,8.2671246297588e-05,0
"16109",0,0,0,0.000243152173518334,0.000214931762652435,9.05376823851203e-05,0,0,0,0.000435342312044706,0,0.000477283242532336,0,0,0,0,0.000203223445956487,0,0,0.000347613420601757,0.000156010605809165,0.000563159193915863,0,0.000411612217814624,0.000482653067472701,0,0.000209613352683852,0,0.000364461733016704,0,0.000230250590228022,0,0,0,0,0,0,0.000150459582966068,0.000166446779299685,0,0,0,0,0,0,0.000470694310427715,0.000797721950123536,0,0,0,9.22960112598238e-05,0.000781363407760791,4.28729304712994e-05,7.40208040838388e-05,0.000280612303222713,0.000624969135044202,0,0,0.000561176634613713,7.39371670369256e-05,0,6.76110832566232e-05,0.000311280439357415,0,0.00156648465245307,0.000227433096387037,7.1248243082827e-05,0,0.000560127131280966,0.000107562801304612,6.88116733474298e-05,0.00013260605385609,8.98536889430317e-05,0.000208960969973292,5.18203002714509e-05,0.000469672819798077,0.000140337976573525,0.000397507636235149,0,8.42899764253873e-05,0,0,0,9.71086378504232e-05,0.000109305934518196,7.94929385979121e-05,0,0,0.00017141550727165,0.000211607623599777,0,0,0,0.000198540710916962,0,0,0,0,0,0,0.000372017793192821,0,0.000483682794683321,0,0,0,0,0,0,0,0,0.000189423860847761,0,0.000165400100246911,0,0.0004379466221958,0,0.00111351659630732,0,0,0,0,0,0.00138936550641152,0,0.000216667499452859,0.000506290522529835,0.000180735488245719,0,0.00232546028763362,0,9.29986913440523e-05
"16115",0.000221586240143342,0.000718114352492807,0.000266414449752531,0.000104389176153939,0.00014321558295206,0.000344619080716409,0.000514492758754397,0.000336017310432185,0,0,0.00046851709604149,0,0.00036267851800811,0.000214225594675155,0.00021735776953767,0.000183798780126286,0,0.000719116290930476,0.000209030357270213,0.000108264329725313,0,0,0,0.000371754148084524,0,0.000156161538224372,0,0.000688609692774496,0.000516906207834042,0.000104114310556445,0,0.000187503287467334,0.000984073018373599,0.00141000388672078,0,0,0.000180822252964274,0,0.000368547244761944,0.00024464605238926,0.000245655713396464,0.000928883145899217,0.000294712523556938,0.000529290039441383,0,0.00122079141387702,0.000238764389187768,0,0,0,0,0.00046846118604252,0,0,0.000405419371142005,0,0,0,7.95797221640283e-05,0,0,0,0.000860505389173729,0,0.000150569005159347,0,0,0,0,0.000212918503975836,0,0,0.000542896334239141,0,0,0,0.000216183908947864,0.000126534571634062,0.00156896575165017,0,0,0,0,0.000164899506190699,0.000242682318866151,0.000134702487468469,7.98512105869694e-05,0,0,0,0,0,0,8.02030787950637e-05,0,0,0,0,0,0.00147803571739168,0.000372427002425869,0.000254094910791825,0.000468601114851118,0,0.00112416807846497,0,0.000574685369983772,0.000348929295901428,0,0,0.00154597242488683,0.000727646272411672,0.000537760924614665,0,0.000242683106723143,0,0.000344470539947384,0,0.000694231310568869,0.00018371323425977,0.000284647114029446,0.00044529740664353,0.000130238897279232,0,0,0.000291072598328268,0,0.000155499245767839,0.000885912755765674,0,0.000305316149052259,0.00153946952169506
"16119",0,0,0,0.000148206881420148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000293115344552654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000133910006949305,0,0,0,0.000127003852120151,0,0,0.000220158783810013,0,0,0,0.000376620052325159,0,0.000167972514632145,0,0,0,0.000162582606781442,0,0,0,7.26414048062631e-05,0,0,0.000227548977132511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000277272616581639,0,0,0,0,0,0,0,0.0002610892224409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181427214976983,0,0,0,0,0,0,0,0
"16125",0.000307004055809131,0,0,0.000595447525766929,0,0.000273301221637567,0.000631945940281373,0,0,0.0011225954948149,0.000302421169359855,0,0,0,0,0,0.000576380303294849,0,0,0.00107609385079445,0,0.00480211553905326,0,0.00036447820583989,0,0.00022737083946979,0.000203348917876324,0,0.000321694546143979,0.000305449078567033,0.00042735906283447,0,0.00112794852116663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110469719676729,0,0,0,0,0,0,0,0,0,0,0,8.3071377402134e-05,0,0,0,0,0,8.64870196064129e-05,0,0,0,0,0,0,0,0,0,0,0.000910130379585625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09796529622657e-05,0,0.000715825250806497,0,0,0,0,0,0,0,0,0.00017255246464513,0,0.000217865192792109,0,0.000461677594761455,0,0.000100545088427551,0,0,0,0.000111127693787269,0,0,0,0,0,0,0,0
"16133",0,0,0,8.91398886815521e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000436223827168917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000138471265300297,0,0,0,0,0,0,0,0,0.000126678614751996,0,0,0,0,0,4.85246573321154e-05,0,0,0,4.59094496875297e-05,0,3.98875975764518e-05,0.000173581297907154,0,0,0,0.000121941613472759,0,0.000182771365050951,0,0,0,0,0,0,2.49119644522228e-05,0,0,0,0.000233350422276947,0,0,0,0,0,0,0,0,0.0002100305716992,0,0,0.00023449059311978,0,0.000225767955779866,0,0,0.000171220936948104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16142",0,0,0,4.86525359281935e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013105376736055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46846987915424e-05,0,0,0,8.62099809070776e-05,0,2.25338423856566e-05,0,9.49103004465726e-05,0,0,0,0,0,0,6.13171445239313e-05,0,0,0,0,8.5536567952878e-05,0,7.07730828584869e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118788060389205,5.10412142883573e-05,0,0,0,7.5415336356432e-05,0,0,0
"16143",0,7.45018601551067e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111070232928016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137065566971265,0,0.000404868001561883,0,8.14482221412642e-05,0,0,0,0,0,0,8.36936586889088e-05,0,0,8.68890721803414e-05,0,0,0,0.00184504685617521,0,0,0,6.65503630600265e-05,0,0,0,2.96016967482704e-05,4.86834209264725e-05,0.000698989534231947,0,3.75263512117159e-05,0.000757458055856319,0,8.31783492643311e-05,0,0,0,0,0,0.000179536140348753,8.15802752242302e-05,0,0,0,0,0,0.000137855385586448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000140661799259355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16146",0.00010219445214654,0.0003511820137236,0.000118621509961907,0.000146179764358153,0.00132842645794859,9.11773193508253e-05,0.000203042083752339,0.000605050605791409,0.000362223078276057,0.000358539416632824,0.000560221523244443,0.000777556181867664,0,0,0.000281427984665132,0.000718222451106425,0.00108431339370953,0,0,0.000295743154745177,0.000126664066676077,0.000439086267146154,0.000719977314514917,0.000231060559125752,0,0.000212670350038001,0.000190198296173523,0.000399756664181306,0,0.000426322261457934,0.000402626047087322,0.0001275944709243,0.000242142872958972,0.000935556637055635,0,0.00025661882572894,0.000239517934865005,0.000121886499568467,0.000156561245627464,0.000214196955935687,0.000164039205537103,0.000120507099258545,0.000367432965565446,0,0.000423102729010454,0.000538956200431724,0.000303125088320601,0.000326410892325901,8.17749414009126e-05,0.000349481244600425,0.000387799429362914,0.000808719920567756,0.000199227825690641,0.000131480601902083,0.000390954775508039,0.000247835962012934,0.000144320396586275,0.000140331305061464,0.000684611517350307,0.000259557731142925,0.000131552649152988,0.000234231721475052,0.000701719412086783,0.000126223134697329,0.000541818291355437,0.000277342608900999,0.000161693425736396,0.000183230148990719,0,0.000132975608643972,0.000133290069728587,0.000320697532937553,0.000214140747922377,0.000363662967283061,0.000203692793216043,0.000214333883708491,0.000156798054102696,0.000452259104592879,0.000370833801463269,0.000394635691104443,0.000347263818216623,0.000233043260522349,8.83356071391202e-05,8.89647477541239e-05,0.000448942105405304,0.000434354090216249,0,0.000153646011119426,0,0,0,0,0.000319497098301317,0,0,0.000141772704578683,0,0,0,0,0.000162016358836902,0.000304092842264881,0,0,0,0,0,0,0.000839850318502097,0.000585705351012239,0.000406991578228841,0.000924955706267462,0.000460537024560497,0.000679278225961342,0.000390579457702875,0,0.000542776460386038,0.000162795927044158,0,0,0.000161177930805666,0.000954255861970967,4.31470283228564e-05,0.000457873322344178,0.000385620715965371,0.000254841571647651,0.000228489875428528,0.000531581273801738,0.000983877820211246,0.000486956796409053,0.0004699531548092,0.000381003250838538
"16149",0,0,0,7.53646695083145e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156634495327575,0,0,0,0,0.000163580868864006,0,0,4.01580997674617e-05,0.000121402736098942,0,0,8.80968077659524e-05,0,0,0,0.000355362581501311,0,5.09163158614276e-05,0,0,0,8.84581475459814e-05,0.000181095487988718,0,3.42256809026692e-05,0.000299380226480789,0.000203901127283008,0,0.0001827414794153,0,6.26985924445896e-05,0,0,0,0,0,0,0.000191218683830589,0,0,0,0,0,0,0,0,0,0.000289843362657933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000182333533843331,0,0,0,0,0,0
"16154",0,0,0,0,0,0,0.000147268376619567,0,0,0,0,0,0,0,0,0.000177316394834765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275724695753896,0,0.000138103985315508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.58031467728441e-05,0,0,0,0,0,0,0.000245908526104284,0,0,0,0.00124310314770287,0,3.19029519104315e-05,0,0,0,0.000475112437841395,0,0.000120461708094584,0,0.000232670898155803,0,5.10578813833572e-05,0.000241130213526953,0,0,9.49702134876196e-05,0.000691289783216094,0.000851415306518867,0.000671897780450188,0.0006230978083491,0.000672235035667261,0.000122019013780463,4.77736036748088e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170864009392337,0,0,0,0,0,0,0.000332611272464552,0.000165715151972562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25554281735388e-05,0.000320092670774148,0.000191538384219126,4.48314481431368e-05,0.000313297369748935,0.00049270116238233,0,6.8978714190324e-05,0
"16160",0,0,7.86342348176174e-05,0,0,0,0,0,0,0,0,0,0,0,0.0001011981131132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.35288104333784e-05,0,0,0.000111447818582868,0,0.00013237242163107,0,0,0,0,0,6.72305552572803e-05,0,0,0,0,0,0,0,6.11998277185466e-05,0,7.22476161692571e-05,0,0,0,0.000336702781302868,0,0,0,0,0.000291053054641768,0,0,0,4.17701004105914e-05,0,7.4099958629509e-05,0,0.000109906474794452,3.22025455035251e-05,0,0,8.84936316740256e-05,0.000105176255089318,0,0.000146665230004548,6.37744880412822e-05,0,5.09898705546475e-05,0,0,0,0,0,6.73669665225877e-05,0,0.000102224515149658,7.90214588167017e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71479604263002e-05,0,0,0,6.64973903731768e-05,0.000236541188926181,0.000505531940367206,7.58898183807022e-05
"16161",0,0,0,0.000580775740353033,0.000230892395398164,0,0.000248399997995917,0,0,0,0,0,0,0,0,0,0,0,0,0.00017266145518471,0,0.000279040847017287,0,0,0.000527260939550739,0,0.000225254400175807,0,0,0.000165409237730069,0.000248231241086649,0,0.000138653983132798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000180244874242108,0,0,0,0.000143703106327721,0.00035006104988271,0,7.01424102348461e-05,0.000181568277648,0.000320752064607277,7.69114144117006e-05,0,0.000241915268857556,0,0,0,0,0,8.30829662913277e-05,0,0,0,0.000417117534574532,0.00010440353461332,0,0,4.17977236589438e-05,0,0,0.000430388452128595,2.62188575154603e-05,0,0,0,0,6.83305160459616e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157879539867802,0,0,0.000244469970615381,0,0.00101825890380531,0,0,0,0,0.000370814487936128,0,0,0.00151052619862034,0,0.000106939036041407,0.000184263912551102,0,0,0.000131824631867161,0,0
"16164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000296572863837709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156452633087773,0,0,0.000251313764972453,4.68776573158895e-05,0,0,0.000437030070838221,0,0,0,0.00155658675976644,0,0.000421703398157487,0,0,0,0,0,0,0,0.000299161184052508,0,0,0.000406212468925827,0,0.000134030833236787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000430866654716797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000271191737636272,0,0,0,0,0,0,0,0
"16201",0.000545434859778438,0.00323761159004957,0.000417467404982342,0,0.00318038655999156,0.00168626942557999,0.00233886319861458,0.00133935693295508,0.000927033371515163,0.00448139324131414,0.000246484669280258,0.00123633409494244,0.00116642683465296,0.000525402831379622,0.00170137525185643,0.000450243560744494,0.000327861314540007,0.000240641652994955,0.000236132018234185,0.000259558399016425,0.000850220147548748,0.00041872880409452,0.00113971071227068,0.000307022640468667,0.00173579108606748,0.00037793060068019,0.000338396127568047,0.000361748241088181,0.0024838251810431,0.000248676953504049,0.000372603202248043,0.000729605645382292,9.78040671595481e-05,0.000341869325014755,0,0.000476471718459628,0.00056903756281482,0.000820022466309065,0.000124889716515973,0.00171363921954986,0.000130156456484315,0.000550479839927919,0,0.00213372638705136,0.000616439849497044,0.00391815801719836,0.000763154508397338,0.000289480239846542,0,0,0,0,0.00102284012985046,7.48010777146818e-05,0.000129371651950469,0,0.000893702334047173,0,0,0.00257101907910813,0.000218662865114729,0.00156302592219601,0,0.00200410191897018,0,0,0,0,0.00017657083078135,0.000313901804938764,0.000339604641065117,0.000906290893180895,0.00038619378835989,0.000668899238166111,0.000625460994327305,0.000444922825715613,0.000554657594409864,0.00170643579420526,0.00274821836307625,0.000115134784029133,0.000454043771036385,0,0,0.000304769294466812,0.00218795506111815,0.000175533908408146,0.000308568728899936,0.000891247444869808,0.000269838251518099,0.000469593829320206,0.00211752492765859,0,0.000197109460420724,0,7.36141562997097e-05,0.00081584086622467,0.000941387240297591,0,0.000141526248936185,0.00303030362471585,0.00488134114880643,0.000360457502504563,0.00226259770067553,0.00104154636414072,0.000105814309654563,0,0.00060575354779482,0.00209597993974211,0.00153429505539338,0.00172036414941113,0.00142648863816986,0.00234999021776852,0.00265362041411119,0.00107679397770819,0.000130998109065515,0.000222699161552076,0.00201250138977985,0.000454975549032653,0.00051756424456476,0.00133541653643412,0.00199334506428,0.00186828419470504,0.00027607612699055,0,0,0.000302553417846095,0,0.000492808622761257,0.00123417020608324,0.00250018731838657,0,0.00395641592957654
"16202",0.000171696273168732,0.00104897642924434,0,0,0.00059336395434431,0.00052242300363925,0.00198732235260342,0.00146706447943734,0.000559777241654635,0.000349867823140388,0.000264845274224053,0,0.000707383744100345,0.000568380402907094,0.00128475827988692,0.000222501119748097,0.000560044866748058,0,0,0.000129432313199886,0.000350741699546723,0,0,0.000209905051507046,0.000387901216827989,0.000407520208282962,0.000168023446010321,0.000179543124909763,0.00143135621119064,0.000124200229510878,0.000184660753165187,0.000640577244375964,0.000104234420618983,0.000169588048134787,0,0.000235774965553233,0.000103142725910362,0,0,0.00144947007356665,0,0.000333604353948053,0.000166229690945595,0,0.000419483491419307,0.000699032434138916,0.000462461350774146,0,0,0,0,4.75295112865641e-05,0.000415516334497614,0,0,0,0.00019920886577064,0,0,0.000947871413483736,0,0.000565344292348744,0,0.000748925528465817,0,0,9.50839731439669e-05,0,0.00042992183800886,9.41898210357385e-05,0.00016749203780807,0.000376169473426292,0.000285958431772604,0.000530147016064746,0.000272662679371197,0.000555225123122149,0,0.00108895981769304,0.000658798973600182,0,0.000141419593615224,0,0,0,0.000444093539401798,0.000301301050658587,0,0,0,0,0.000778690114190791,0,0.000423909188202905,0,0.000409405481047948,0.000164424269165697,0.000811034040851493,0.000190234171351287,7.59847325063421e-05,0.00163093625043914,0.00272229225857839,0.00100350743381351,0.000546160950384315,0.000943999935930232,0.000187835911493298,0,0.000513873766205978,0.000313994791098927,0,0.000210860729809764,0.000762951233194985,0.00103313721179944,0.00222259252945075,0,0,0.000118483182909997,0.000548801004648129,0.000104375570504225,9.85115830165602e-05,0.000517946987496789,0.000689772266417416,0.00120582079939655,0.000111431225556187,0,0,0.000102861842137986,0,0.000284590197647717,0.000399026847129018,0.00228327162165631,0,0.002419104738721
"16203",0,0,0,0,0,0,0,0,0,0,0.0001699267845193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6045461777018e-05,0,0,0,0,4.9821735821585e-05,0.000182759889214569,0,0,7.80133905745942e-05,5.26419715353903e-05,0,0,0,0,0,0,0.000240860150640945,0,5.62166392546751e-05,0,0.000231490107458902,0,0,4.47044088058631e-05,5.16837599239687e-05,0,9.93115173172767e-05,0,0,0,0,0,8.53296670531749e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023988088582742,0,0,0,0,0.000109175478242706,0,0,0,0,0.000115684263494623,0,0,0,0,0.000100927065253347,0,0.000110192750911141,0,0,0,0,0,0,0.000150863479022427,0,0,9.5846336927992e-05,0,0,0.000112617737259935
"16204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000622650953109083,0.000323651932966073,0,0,0,0,0,0,0,0,0,0.000194072686292229,0.000156049087195414,0,0,0,0,0,0,0,0,0,0,0.000177651830665683,0.000403040339116743,0.000252867498719972,0,0,0,0,0.000231762558343057,0,0,0.00013252968880596,0.000251025471541279,0,0,0.000511063200572171,0,0,0,0.000654244753725907,0,0.000366084026847526,0,0.000120511898593744,0,0,7.68981941688192e-05,0,0,0.000688772173176653,0,6.77241383485709e-05,0.00111178228031914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000404927365685939,0,0.00295334026147313,0,9.66549918485897e-05,0,0,0.000144619680066819,0,0,0
"16219",0.00016529330479329,0,0,0.000123694489838001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000141045500674512,0,0,6.0571039355067e-05,7.29409730248453e-05,0,0,0,0,0,0,0.000186689443321849,0,0.000272188898944868,0,0,0,0,5.77020434483988e-05,0,0,0.000161500386272573,0,0,0.000282256580749397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000288034941806355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000149843696396042,0,0,0,0,0,0,0,0,0,0.00012368433155544,0,0,0,0,0,0,0,0
"16228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000310623028234703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2890601524354e-05,0,0,0.000332156899356729,0.000278711112916045,0,0,0.000785114476260189,0,0,0,0.00039934029108216,0,0.000364125425079783,0.000187826896554819,0,0,0.00107433703912305,6.47236318885694e-05,0,0,0.00034454381044158,0,0,0.000365373655711431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00044900118502881,0,0,0.00124236426851537,0,7.75002050450769e-05,0,0,0,0,0,0
"16229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02648138122221e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000117963855360216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45879324825857e-05,0,0,0,0.000205478872083585,0,0,0,0,0,0,0,0,0,5.37336699124709e-05,0,0,8.60546999133247e-05,0,0,7.53614219090126e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000175700257006611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16235",0,0,0.000105985753333803,6.92768174870767e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000198173523703264,0,0.00010716823437928,0,0.000189785189332139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1768734610928e-05,6.95964544672091e-05,0,0,0,0.000126257574343571,0,0,0.000130212475579626,0,0,0,0.000178643268967498,0,0.000137394675334499,0,0.000102052337577265,0,0.000106477921510521,0,2.66048080927714e-05,0,4.66413588096998e-05,7.21378937519446e-05,3.3639065962105e-05,0.000168846653601151,0,7.49067480247569e-05,0.000106495156404089,0,6.29250473796318e-05,0,0,6.41917431811491e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209714093853516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000103451236620254,0,0,0,0,0.000117767361449781,0,0,0
"16262",0,0,0,0,0,0,0,0.000137333428077794,0,0,0,0,0,0.00018760492010169,0,0,0,0,0,0,0.000163971522803267,0.000149308406274784,0,0,0,0,0.000120954098586442,0,0,0,0,0,0,0,0,0,0,0,0,0.000215198400869411,0,0,0,0,0.000141972906358556,0.000421656867889921,0.000211331434955475,0,0,0,0,0.000278517455121543,0,0,0,0,0.000118771124840677,0,0,0,0.000109091660762684,0,0,0,0,0,6.87964177952267e-05,0,0.000117334372295331,0.000188163087772023,3.22291881635261e-05,8.23224959235892e-05,0.000273775439235761,0,0.000182249749682525,0,0.000278773501922273,0.000434410409754269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265814489218878,0,0,0,0,0,0.000106796189827655,0,0,0,0,0,0.000376424419808997
"16264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05857100904584e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107897630061074,0,0,0,0.000239818621688385,0,0,0,0,0,7.68377199703424e-05,7.0874716241201e-05,0,7.05730220903333e-05,0,0,0,0,0,0,0,0,0,0.000141989589323262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000153686450381175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
